"Affected Legal Good ID","Affected Legal Good","Month ID","Month","Value","Value_","Time","date"
1,"Patrimonio",202112,"2021-12",367,367,1641016800000,"Dic-2021"
1,"Patrimonio",202201,"2022-01",346,346,1643695200000,"Ene-2022"
1,"Patrimonio",202202,"2022-02",213,213,1646114400000,"Feb-2022"
1,"Patrimonio",202203,"2022-03",235,235,1648792800000,"Mar-2022"
1,"Patrimonio",202204,"2022-04",219,219,1651381200000,"Abr-2022"
1,"Patrimonio",202205,"2022-05",218,218,1654059600000,"May-2022"
1,"Patrimonio",202206,"2022-06",215,215,1656651600000,"Jun-2022"
1,"Patrimonio",202207,"2022-07",201,201,1659330000000,"Jul-2022"
1,"Patrimonio",202208,"2022-08",261,261,1662008400000,"Ago-2022"
1,"Patrimonio",202209,"2022-09",299,299,1664600400000,"Sep-2022"
1,"Patrimonio",202210,"2022-10",242,242,1667282400000,"Oct-2022"
1,"Patrimonio",202211,"2022-11",259,259,1669874400000,"Nov-2022"
1,"Patrimonio",202212,"2022-12",242,242,1672552800000,"Dic-2022"
2,"Familia",201501,"2015-01",143,143,1422770400000,"Ene-2015"
2,"Familia",201502,"2015-02",188,188,1425189600000,"Feb-2015"
2,"Familia",201503,"2015-03",173,173,1427868000000,"Mar-2015"
2,"Familia",201504,"2015-04",177,177,1430456400000,"Abr-2015"
2,"Familia",201505,"2015-05",264,264,1433134800000,"May-2015"
2,"Familia",201506,"2015-06",230,230,1435726800000,"Jun-2015"
2,"Familia",201507,"2015-07",223,223,1438405200000,"Jul-2015"
2,"Familia",201508,"2015-08",235,235,1441083600000,"Ago-2015"
2,"Familia",201509,"2015-09",265,265,1443675600000,"Sep-2015"
2,"Familia",201510,"2015-10",198,198,1446357600000,"Oct-2015"
2,"Familia",201511,"2015-11",168,168,1448949600000,"Nov-2015"
2,"Familia",201512,"2015-12",139,139,1451628000000,"Dic-2015"
2,"Familia",201601,"2016-01",172,172,1454306400000,"Ene-2016"
2,"Familia",201602,"2016-02",183,183,1456812000000,"Feb-2016"
2,"Familia",201603,"2016-03",153,153,1459490400000,"Mar-2016"
2,"Familia",201604,"2016-04",200,200,1462078800000,"Abr-2016"
2,"Familia",201605,"2016-05",209,209,1464757200000,"May-2016"
2,"Familia",201606,"2016-06",299,299,1467349200000,"Jun-2016"
2,"Familia",201607,"2016-07",267,267,1470027600000,"Jul-2016"
2,"Familia",201608,"2016-08",235,235,1472706000000,"Ago-2016"
2,"Familia",201609,"2016-09",210,210,1475298000000,"Sep-2016"
2,"Familia",201610,"2016-10",226,226,1477980000000,"Oct-2016"
2,"Familia",201611,"2016-11",181,181,1480572000000,"Nov-2016"
2,"Familia",201612,"2016-12",153,153,1483250400000,"Dic-2016"
2,"Familia",201701,"2017-01",147,147,1485928800000,"Ene-2017"
2,"Familia",201702,"2017-02",204,204,1488348000000,"Feb-2017"
2,"Familia",201703,"2017-03",214,214,1491026400000,"Mar-2017"
2,"Familia",201704,"2017-04",166,166,1493614800000,"Abr-2017"
2,"Familia",201705,"2017-05",199,199,1496293200000,"May-2017"
2,"Familia",201706,"2017-06",232,232,1498885200000,"Jun-2017"
2,"Familia",201707,"2017-07",176,176,1501563600000,"Jul-2017"
2,"Familia",201708,"2017-08",198,198,1504242000000,"Ago-2017"
2,"Familia",201709,"2017-09",197,197,1506834000000,"Sep-2017"
2,"Familia",201710,"2017-10",169,169,1509516000000,"Oct-2017"
2,"Familia",201711,"2017-11",211,211,1512108000000,"Nov-2017"
2,"Familia",201712,"2017-12",102,102,1514786400000,"Dic-2017"
2,"Familia",201801,"2018-01",159,159,1517464800000,"Ene-2018"
2,"Familia",201802,"2018-02",131,131,1519884000000,"Feb-2018"
2,"Familia",201803,"2018-03",147,147,1522562400000,"Mar-2018"
2,"Familia",201804,"2018-04",193,193,1525150800000,"Abr-2018"
2,"Familia",201805,"2018-05",222,222,1527829200000,"May-2018"
2,"Familia",201806,"2018-06",210,210,1530421200000,"Jun-2018"
2,"Familia",201807,"2018-07",292,292,1533099600000,"Jul-2018"
2,"Familia",201808,"2018-08",197,197,1535778000000,"Ago-2018"
2,"Familia",201809,"2018-09",229,229,1538370000000,"Sep-2018"
2,"Familia",201810,"2018-10",187,187,1541052000000,"Oct-2018"
2,"Familia",201811,"2018-11",180,180,1543644000000,"Nov-2018"
2,"Familia",201812,"2018-12",156,156,1546322400000,"Dic-2018"
2,"Familia",201901,"2019-01",127,127,1549000800000,"Ene-2019"
2,"Familia",201902,"2019-02",135,135,1551420000000,"Feb-2019"
2,"Familia",201903,"2019-03",167,167,1554098400000,"Mar-2019"
2,"Familia",201904,"2019-04",144,144,1556686800000,"Abr-2019"
2,"Familia",201905,"2019-05",222,222,1559365200000,"May-2019"
2,"Familia",201906,"2019-06",160,160,1561957200000,"Jun-2019"
2,"Familia",201907,"2019-07",168,168,1564635600000,"Jul-2019"
2,"Familia",201908,"2019-08",174,174,1567314000000,"Ago-2019"
2,"Familia",201909,"2019-09",162,162,1569906000000,"Sep-2019"
2,"Familia",201910,"2019-10",218,218,1572588000000,"Oct-2019"
2,"Familia",201911,"2019-11",158,158,1575180000000,"Nov-2019"
2,"Familia",201912,"2019-12",214,214,1577858400000,"Dic-2019"
2,"Familia",202001,"2020-01",205,205,1580536800000,"Ene-2020"
2,"Familia",202002,"2020-02",153,153,1583042400000,"Feb-2020"
2,"Familia",202003,"2020-03",196,196,1585720800000,"Mar-2020"
