 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
MGNL0004,2022,ENERO,FRACCIONAMIENTO,REAL DE LINCOLN,AVENIDA,DOMINICANO,SI,SI,NO,SI,NO,SI,12,"25.810121, -100.543186",
MGNL0006,2022,ENERO,FRACCIONAMIENTO,ALTAVILLA,AVENIDA,ALTAVILLA,SI,SI,NO,SI,NO,SI,3,"25.790265, -100.520419",
MGNL0009,2022,ENERO,FRACCIONAMIENTO,SANTA MARIA SECTOR SANTA REGINA,CALLE,SANTA REGINA,SI,SI,NO,SI,NO,SI,2,"25.779504, -100.497705",
MGNL0010,2022,ENERO,FRACCIONAMIENTO,SANTA MARIA SECTOR SANTA VERONICA,CALLE,SANTA VERONICA,SI,SI,SI,SI,NO,NO,3,"25.779403, -100.496066",
MGNL0011,2022,ENERO,FRACCIONAMIENTO,SANTA MARIA RESIDENCIAL SAN GABRIEL,CALLE,SAN GABRIEL,SI,SI,NO,SI,NO,NO,0,"25.783044, -100.489009",
MGNL0017,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR 2,CALLE,BAUXITA,SI,SI,NO,SI,NO,SI,2,"25.792431, -100.482032",
MGNL0024,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR 9,CALLE,VALLE CEREZO,SI,SI,NO,SI,NO,SI,1,"25.794948, -100.493472",
MGNL0028,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR K2,CALLE,VALLE DE LA LUNA,SI,SI,NO,SI,NO,SI,3,"25.797873, -100.480013",
MGNL0036,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR SAN AGUSTIN,CALLE,IMPERIAL Y HACIENDA,SI,SI,NO,SI,NO,NO,0,"25.800559, -100.465471",
MGNL0038,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR FRAILE,CALLE,SAN AGUSTIN Y STA LUCIA,SI,SI,NO,SI,NO,NO,0,"25.795012, -100.475591",
MGNL0043,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR STA LUCIA,CALLE,SAN FERNANDO Y SAN ROBERTO,SI,SI,SI,SI,NO,SI,2,"25.794652, -100.476062",
MGNL0047,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR SAN JOSE,CALLE,PLAZA LAS RUINAS,NO,SI,NO,SI,NO,SI,4,"25.798838, -100.459022",
MGNL0049,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR SAN AGUSTIN,CALLE,VIRREY E IMPERIAL,NO,NO,SI,SI,NO,SI,1,"25.798767, -100.459597",
MGNL0059,2022,ENERO,FRACCIONAMIENTO,LOS PARQUES DIAMANTE,CALLE,DIAMANTE CULIÑAN,SI,SI,NO,SI,NO,SI,1,"25.790452, -100.473652",
MGNL0064,2022,ENERO,FRACCIONAMIENTO,VERANDA SECTOR VERSALLES,CALLE,AV VERANDA,SI,SI,SI,NO,NO,SI,3,"25.780797, -100.467481",
MGNL0069,2022,ENERO,FRACCIONAMIENTO,MITRAS BICENTENARIO SECTOR INSURGENTES,CALLE,NUEVO LEON,SI,SI,SI,SI,NO,SI,5,"25.782708, -100.459043",
MGNL0075,2022,ENERO,FRACCIONAMIENTO,CUMBRES ANDARA SECTOR STA LUCIA,CALLE,CAMARGO,SI,SI,SI,NO,NO,SI,2,"25.767206, -100.434942",
MGNL0076,2022,ENERO,FRACCIONAMIENTO,CUMBRES ANDARA SECTOR ALPES,CALLE,CUMBRES DE TINDAYA,SI,SI,SI,SI,SI,SI,4,"25.775076, -100.456926",
MGNL0079,2022,ENERO,FRACCIONAMIENTO,LAS LOMAS SECTOR JARDINES,CALLE,JARDIN DE LAS LOMAS,SI,SI,SI,SI,SI,SI,8,"25.76546, -100.436776",
MGNL0080,2022,ENERO,FRACCIONAMIENTO,LAS LOMAS PRIVADA DIAMANTE,CALLE,AV DIAMANTE,SI,SI,SI,SI,SI,SI,4,"25.767433, -100.435309",
MGNL0086,2022,ENERO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR GUADALCAZAR,CALLE,CAÑON DEL GUAJUCO Y CAÑON STA CRUZ,SI,SI,SI,SI,SI,SI,2,"25.77656, -100.42725",
MGNL0087,2022,ENERO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR BOLIVAR,CALLE,SIERRA PAPAGAYOS Y SIERRA MAURICIO,SI,SI,SI,SI,SI,SI,1,"25.779052, -100.427766",
MGNL0092,2022,ENERO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR JORDAN,CALLE,LAGO CHOLULA,SI,SI,SI,SI,SI,SI,3,"25.7868952, -100.426266",
MGNL0101,2022,ENERO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR RIOS,CALLE,RIOS LERMA,SI,SI,SI,SI,SI,SI,6,"25.799994, -100.429924",
MGNL0102,2022,ENERO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR FLORES,CALLE,VIOLETAS,SI,SI,SI,SI,SI,SI,7,"25.796603, -100.428551",
MGNL0103,2022,ENERO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR AVES,CALLE,ALONDRA,SI,SI,SI,SI,NO,SI,22,"25.798212, -100.432789",
MGNL0105,2022,ENERO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR BOSQUES,CALLE,EPINOZO,SI,SI,NO,SI,SI,NO,0,"25.799004, -100.440458",
MGNL0109,2022,ENERO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR MONTAÑAS,CALLE,MONTE IBERICO,SI,SI,NO,SI,SI,SI,5,"25.805536, -100.433686",
MGNL0114,2022,ENERO,FRACCIONAMIENTO,VALLE DE LAS GRUTAS 3 SECTOR,CALLE,VALLE DE TEXCOCO,SI,SI,NO,NO,NO,SI,4,"25.799197, -100.438398",
MGNL0116,2022,ENERO,FRACCIONAMIENTO,VALLE DE LAS GRUTAS 4 SECTOR,CALLE,VALLE DE APAN,NO,SI,NO,NO,NO,SI,5,"25.803677, -100.442752",
MGNL0124,2022,ENERO,FRACCIONAMIENTO,CUMBRES ELITE PREMIER PRIVADA PIRINEOS,CALLE,CAMINO DEL CASTAÑO,SI,SI,SI,SI,NO,SI,5,"25.742994, -100.437724",
MGNL0125,2022,ENERO,FRACCIONAMIENTO,CUMBRES ELITE PREMIER PRIVADA ANDES,CALLE,CUMBRES ELITE PREMIER,SI,SI,SI,SI,NO,SI,9,"25.741304, -100.438642",
MGNL0126,2022,ENERO,FRACCIONAMIENTO,PORTAL DE LINCOLN,CALLE,PORTAL MARIN,SI,SI,NO,SI,NO,SI,2,"25.804651, -100.541452",
MGNL0127,2022,ENERO,FRACCIONAMIENTO,REAL DE LINCOLN,CALLE,EMPERADORES,SI,SI,NO,SI,NO,SI,10,"25.809522, -100.543561",
MGNL0135,2022,ENERO,FRACCIONAMIENTO,DOMINIO CUMBRES SECTOR BRITANIA,CALLE,IRLANDA DEL  NORTE/GALES E INGLATERRA,SI,SI,SI,SI,NO,SI,6,"25.764341, -100.462905",
MGNL0137,2022,ENERO,FRACCIONAMIENTO,Arboledas,CALLE,Acaceas / Av. Del Roble,NO,SI,SI,SI,NO,SI,3,"25.792899, -100.588339",
MGNL0143,2022,ENERO,COLONIA,Benito Juarez,AVENIDA,Av. Heberto Castillo / Gardenia,NO,SI,SI,SI,NO,SI,13,"25.799384, -100.586346",
MGNL0153,2022,ENERO,COLONIA,Emiliano Zapata,CALLE,Jesús Fernandez / Lázaro Cardenas,NO,SI,SI,SI,NO,SI,5,"25.800112, -100.590731",
MGNL0154,2022,ENERO,COLONIA,Emiliano Zapata,CALLE,Jesús Fernandez / Jesús Fernandez,NO,SI,SI,NO,NO,SI,10,"25.800904, -100.59273",
MGNL0155,2022,ENERO,COLONIA,Fray Juan Antonio de Sobrevilla,AVENIDA,Av. Sor Juana / Fray Bartolomé de las Casas,NO,SI,NO,SI,NO,SI,5,"25.796368, -100.596906",
MGNL0156,2022,ENERO,FRACCIONAMIENTO,Hacienda Renacimiento,CALLE,Paseo de la hacienda / Hacienda del Nogal,NO,SI,SI,SI,NO,SI,4,"25.808998, -100.636293",
MGNL0171,2022,ENERO,FRACCIONAMIENTO,Joya de la Corona,CALLE,Diego Rivera / Av. Rufino Tamayo,NO,SI,SI,SI,NO,SI,15,"25.808003, -100.576463",
MGNL0188,2022,ENERO,COLONIA,Las Villas,CALLE,Villagomez / Villamar,NO,SI,SI,SI,SI,SI,5,"25.793032, -100.597153",
MGNL0199,2022,ENERO,FRACCIONAMIENTO,Mirador de Garcia,CALLE,Calle Quinta / Calle Sur,SI,SI,NO,SI,NO,NO,0,"25.796823, -100.581476",
MGNL0207,2022,ENERO,FRACCIONAMIENTO,Paseo de Las Minas,AVENIDA,Titanio / Circonio,SI,SI,SI,SI,NO,SI,10,"25.79845, -100.578387",
MGNL0215,2022,ENERO,FRACCIONAMIENTO,Paseo del Nogal,CALLE,Jazmin / Girasol,NO,SI,NO,NO,NO,NO,0,"25.798365, -100.589606",
MGNL0216,2022,ENERO,FRACCIONAMIENTO,Paseo del Nogal,CALLE,Gardenia / Las Flores,SI,SI,NO,SI,NO,SI,2,"25.795249, -100.591772",
MGNL0253,2022,ENERO,FRACCIONAMIENTO,Santa Lucia ReSIdencial,CALLE,Pico de Orizaba / Cerro del Tepeyac,NO,SI,SI,SI,NO,SI,11,"25.822518, -100.630231",
MGNL0257,2022,ENERO,FRACCIONAMIENTO,Santa Sofia,CALLE,Santa Sofia / Santa Martha,NO,SI,NO,SI,NO,SI,3,"25.811577, -100.638248",
MGNL0259,2022,ENERO,FRACCIONAMIENTO,SIerra Real,AVENIDA,Av. SIerra Real / Av. Las Torres,NO,SI,SI,SI,NO,SI,7,"25.778764, -100.587371",
MGNL0281,2022,ENERO,FRACCIONAMIENTO,Los Nogales,CALLE,Palo Blanco / Nogal,NO,SI,SI,SI,NO,NO,0,"25.807181, -100.572447",
MGNL0285,2022,ENERO,FRACCIONAMIENTO,Valle de San José 2do Sector,CALLE,Aguamarina / Amatrino,NO,SI,SI,SI,NO,SI,1,"25.791125, -100.599676",
MGNL0286,2022,ENERO,FRACCIONAMIENTO,Valle de San José 2do Sector,AVENIDA,Paseo de Los Álamos / 16 de Septiembre,SI,SI,NO,SI,NO,SI,16,"25.78985, -100.600328",
MGNL0293,2022,ENERO,FRACCIONAMIENTO,Villa de los Nogales,CALLE,Amatista / Granate,NO,SI,SI,SI,NO,SI,2,"25.796453, -100.594219",
MGNL0297,2022,ENERO,FRACCIONAMIENTO,Villas de Privalia,AVENIDA,Av. Villas de Privalia / Av. Villas de Privalia,NO,SI,NO,SI,NO,SI,5,"25.787981, -100.599916",
MGNL0302,2022,ENERO,FRACCIONAMIENTO,Villas del Alcali,CALLE,Basalto / Trona,NO,SI,SI,SI,NO,SI,2,"25.785416, -100.56275",
MGNL0307,2022,ENERO,FRACCIONAMIENTO,Villas del Alcali,CALLE,Natrón / Crisolito,NO,SI,SI,SI,NO,SI,4,"25.787085, -100.566653",
MGNL0320,2022,ENERO,FRACCIONAMIENTO,Hacienda del Sol,CALLE,Hacienda del Moral / Hacienda del Manzano,NO,SI,NO,SI,NO,SI,2,"25.795437, -100.56364",
MGNL0325,2022,ENERO,FRACCIONAMIENTO,Real de San Joaquin,CALLE,Narcizo / Margarita,NO,SI,NO,SI,NO,SI,5,"25.824307, -100.60248",
MGNL0333,2022,ENERO,FRACCIONAMIENTO,Santoral 2,CALLE,San Gabriel / San Mateo,NO,SI,NO,SI,NO,NO,0,"25.756399, -100.460083",
MGNL0005,2022,ENERO,FRACCIONAMIENTO,PORTAL DE LINCOLN,CALLE,PORTAL DE LINCOLN,SI,SI,NO,SI,NO,SI,2,"25.802235, -100.541969",
1,2022,ENERO,Colonia,Valle de San Jose,Calle,Sin Nombre,NO,NO,NO,NO,NO,SI,21,"25.786173, -100.604613",
MGNL0012,2022,ENERO,FRACCIONAMIENTO,SANTA MARIA SECTOR SANTA SUSANA,CALLE,SANTA SUSANA,SI,SI,NO,NO,NO,SI,5,"25.781065, -100.494799",
3,2022,ENERO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,NO,NO,SI,3,"25.804486, -100.567026",
MGNL0013,2022,ENERO,FRACCIONAMIENTO,SANTA MARIA SECTOR SANTA IRENE,CALLE,SANTA IRENE,SI,SI,SI,NO,NO,NO,0,"25.781609, -100.488482",
4,2022,ENERO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,SI,NO,SI,3,"25.800882, -100.563988",
MGNL0019,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR 4,CALLE,TEZAL,SI,SI,NO,SI,NO,SI,2,"25.792192, -100.494722",
6,2022,ENERO,Colonia,San Blas 1 sector,Avenida,Hospital General,NO,SI,NO,SI,NO,SI,4,"25.796902, -100.562793",
MGNL0021,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR 6,CALLE,OCRE,SI,SI,NO,NO,NO,SI,3,"25.792494, -100.491777",
9,2022,ENERO,Colonia,San Blas 2 sector,Calle,Dr. Salvador Zubiran,NO,SI,NO,SI,NO,NO,NO Datos,,
MGNL0026,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR J2,CALLE,VALLE FLORIDO,NO,SI,NO,SI,NO,SI,2,"25.797109, -100.489539",
14,2022,ENERO,Colonia,San Blas 2 sector,Calle,Dr.Louis Pasteur,NO,SI,NO,NO,NO,SI,1,"25.801143, -100.560119",
MGNL0032,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR SAN JOSE,CALLE,SEÑORIAL,SI,SI,NO,SI,NO,NO,0,"25.798387, -100.462298",
15,2022,ENERO,Colonia,San Blas 2 sector,Calle,Dr.Louis Pasteur,NO,SI,NO,NO,NO,SI,2,"25.799849, -100.559039",
MGNL0037,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR SAN AGUSTIN,CALLE,ALCALA Y HACIENDA,SI,SI,NO,SI,NO,SI,3,"25.799636, -100.465676",
17,2022,ENERO,Colonia,Mirador de Garcia,Calle,Sur,NO,SI,NO,SI,NO,NO,NO Datos,"25.796825, -100.581492",
MGNL0039,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR FRAILE,CALLE,SAN ANTONIO Y SAN LAZARO,SI,SI,NO,NO,NO,SI,2,"25.797624, -100.475601",
18,2022,ENERO,Colonia,Paseo de las minas,Avenida,Titanio,NO,NO,NO,NO,NO,SI,3,"25.800522, -100.584461",
MGNL0040,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR FRAILE,CALLE,SAN ROQUE Y SAN JACINTO,SI,SI,NO,NO,NO,SI,2,"25.79746, -100.476762",
20,2022,ENERO,Colonia,Rincon del Fraile,Calle,Fray Bartolome de las Casas,NO,SI,NO,NO,NO,NO,NO Datos,"25.804459, -100.575318",
MGNL0041,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR FRAILE,CALLE,SAN JOAQUIN Y SAN SEBASTIAN,SI,SI,NO,SI,NO,SI,2,"25.800367, -100.476263",
23,2022,ENERO,Colonia,Rincon del Fraile,Calle,Fray Bernardino De Sahagun,SI,SI,SI,SI,NO,NO,NO Datos,"25.804325, -100.576744",
MGNL0044,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR SAN JOSE,CALLE,CORTIJO Y ARCOS,SI,SI,SI,SI,NO,SI,1,"25.796987, -100.465936",
29,2022,ENERO,Colonia,Praderas de Linconl,Avenida,Rio Tigris,NO,SI,NO,NO,NO,SI,4,"25.808829, -100.58085",
MGNL0046,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR SAN JOSE,CALLE,ENCOMIENDA,SI,SI,SI,SI,NO,SI,2,"25.796987, -100.465936",
30,2022,ENERO,Colonia,Alamedas,Blvd,Las Plazas,NO,SI,NO,NO,NO,NO,NO Datos,"25.824612, -100.584747",
MGNL0051,2022,ENERO,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR FRAILE 2,CALLE,PERLA Y SAMALANCA,NO,SI,SI,NO,NO,SI,4,"25.789735, -100.473881",
31,2022,ENERO,Colonia,Los Encinos,Blvd,Las Plazas,NO,SI,NO,NO,NO,SI,6,"25.824375, -100.589551",
MGNL0060,2022,ENERO,FRACCIONAMIENTO,LOS PARQUES DIAMANTE,CALLE,DIAMANTE REIS,SI,SI,NO,SI,NO,SI,1,"25.790442, -100.473201",
34,2022,ENERO,Colonia,Aljives,Avenida,Navarra,NO,NO,NO,NO,NO,NO,NO Datos,"25.818113, -100.587224",
MGNL0065,2022,ENERO,FRACCIONAMIENTO,VERANDA SECTOR ALCAZAR,CALLE,JARDIN DE PARTERRE,SI,SI,SI,NO,NO,SI,3,"25.777957, -100.468436",
35,2022,ENERO,Colonia,Paseo de Lincoln,Calle,Patagonia,NO,SI,SI,NO,NO,NO,NO Datos,"25.808602, -100.561922",
MGNL0070,2022,ENERO,FRACCIONAMIENTO,MITRAS BICENTERAIO SECTOR LIBERAL,CALLE,LEYES,SI,SI,SI,SI,NO,SI,5,"25.78435, -100.458678",
36,2022,ENERO,Colonia,Paseo de Lincoln,Calle,Patagonia,NO,SI,NO,NO,NO,SI,1,"25.810332, -100.560642",
MGNL0071,2022,ENERO,FRACCIONAMIENTO,MITRAS BICENTENARIO SECTOR REFORMA,CALLE,TABASCO,SI,SI,SI,SI,NO,SI,5,"25.790028, -100.456972",
37,2022,ENERO,Colonia,San Martin,Calle,Priv. Hidalgo,NO,SI,NO,NO,NO,SI,2,"25.802099, -100.588483",
MGNL0081,2022,ENERO,FRACCIONAMIENTO,LAS LOMAS PRIVADA DIAMANTE,CALLE,DEL PEDREGALPEDREGAL,SI,SI,SI,SI,SI,SI,4,"25.768138, -100.434783",
42,2022,ENERO,Colonia,Real de Villas,Calle,2 de Abril,NO,NO,NO,NO,NO,NO,NO Datos,"25.800613, -100.595652",
MGNL0082,2022,ENERO,FRACCIONAMIENTO,LAS LOMAS PRIVADA DE LA PRADERA,CALLE,AV DE LA PRADERA,SI,SI,SI,SI,SI,SI,4,"25.799354, -100.432402",
43,2022,ENERO,Colonia,Col. Fraile II,Calle,5 de Febrero,NO,SI,SI,SI,NO,SI,20,"25.799233, -100.594286",
MGNL0090,2022,ENERO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR ENSENDA 2,CALLE,PRIMAVERA Y SOLEADO,SI,SI,NO,NO,SI,NO,0,"25.78559, -100.42223",
53,2022,ENERO,Colonia,Paseo de las Torres,Avenida,Paseo de los Alamos,NO,SI,NO,SI,NO,SI,6,"25.788503, -100.598203",
MGNL0093,2022,ENERO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR SALVATIERRA,CALLE,LOMA VERDE Y LOMA LARGA,SI,SI,SI,SI,SI,SI,3,"25.779608, -100.433218",
58,2022,ENERO,Colonia,Valle de San Jose 2,Calle,Tanzanita,NO,SI,NO,SI,NO,NO,NO Datos,"25.788054, -100.601414",
MGNL0095,2022,ENERO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR JEREZ,CALLE,MAZAPIL Y FRESNILLO,SI,SI,SI,SI,SI,SI,3,"25.782687, -100.424911",
60,2022,ENERO,Colonia,Valle de San Jose 2,Calle,Perla,NO,SI,NO,NO,NO,NO,NO Datos,"25.79022, -100.602214",
MGNL0099,2022,ENERO,FRACCIONAMIENTO,LAS PALMAS,CALLE,AV LAS PALMAS,SI,SI,NO,SI,NO,NO,0,"25.79224, -100.426173",
61,2022,ENERO,Colonia,Valle de San Jose 3,Avenida,16 de  Septiembre,NO,SI,NO,NO,NO,NO,NO Datos,"25.785173, -100.602495",
MGNL0104,2022,ENERO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR MARIPOSAS,CALLE,PEDREGOSA,SI,SI,NO,SI,SI,NO,0,"25.80192, -100.43364",
64,2022,ENERO,Colonia,Balcones  de Garcia,Avenida,Balcones de Garcia,NO,SI,SI,NO,NO,SI,4,"25.794563, -100.604551",
MGNL0128,2022,ENERO,FRACCIONAMIENTO,CUMBRES PROVENZA TERRA 2DO SECTOR ETAPA 1,CALLE,TERRA NORTE /PEDREGAL Y HUMUS,SI,SI,NO,NO,NO,SI,5,"25.768906, -100.458503",
68,2022,ENERO,Colonia,Ampliacion los Nogales,Avenida,Clavel,NO,SI,NO,NO,NO,NO,NO Datos,"25.799506, -100.604762",
MGNL0132,2022,ENERO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR PECES,CALLE,MANDARIA/SALMON Y DORADO,SI,SI,NO,NO,SI,SI,3,"25.80561, -100.428662",
73,2022,ENERO,Colonia,Villa de los Nogales,Calle,Ruby,NO,SI,NO,SI,NO,SI,9,"25.79424, -100.595274",
MGNL0133,2022,ENERO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR PECES,CALLE,SALMON Y MANDARIN,SI,NO,SI,SI,NO,SI,1,"25.805245, -100.428941",
76,2022,ENERO,Colonia,Las Villas,Calle,Villagran,NO,SI,NO,NO,NO,NO,NO Datos,"25.792942, -100.594539",
MGNL0134,2022,ENERO,FRACCIONAMIENTO,DOMINIO CUMBRES SECTOR BRITANIA,CALLE,BRITANIA/IRLANDA DEL  NORTE,SI,SI,NO,NO,NO,SI,4,"25.76474, -100.464638",
77,2022,ENERO,Colonia,Paseo de las Torres,Calle,Paseo de los lirios,NO,NO,NO,SI,NO,SI,6,"25.789845, -100.597021",
MGNL0140,2022,ENERO,COLONIA,Avance Popular,CALLE,Gral. Franciasco Villa / Frida Kalo,NO,SI,SI,SI,NO,NO,0,"25.805965, -100.614093",
78,2022,ENERO,Colonia,Paseo de las Torres,Avenida,16 de  Septiembre,NO,SI,NO,NO,NO,SI,2,"25.790477, -100.599263",
MGNL0195,2022,ENERO,FRACCIONAMIENTO,Los Encinos,CALLE,La Plaza / Zaragoza,SI,SI,SI,NO,NO,NO,0,"25.824155, -100.592059",
79,2022,ENERO,Colonia,Renacimiento,Calle,Agua Nueva,NO,SI,NO,SI,SI,SI,8,"25.804235, -100.633684",
MGNL0196,2022,ENERO,FRACCIONAMIENTO,Los Heroes Lincoln,CALLE,Rios Jurva / Rio Orinoco,NO,SI,NO,SI,NO,SI,15,"25.808699, -100.559539",
80,2022,ENERO,Colonia,Hacienda Renacimiento,Calle,Hacienda del Refugio,NO,NO,NO,NO,NO,NO,NO Datos,"25.806902, -100.63554",
MGNL0205,2022,ENERO,FRACCIONAMIENTO,Paseo de Capellania,CALLE,Maravillas / Av. Maravillas,SI,SI,SI,SI,NO,NO,0,"25.799548, -100.612748",
89,2022,ENERO,Colonia,Villa Azul,Avenida,Villa Azul,NO,SI,SI,NO,NO,NO,NO Datos,"25.821175, -100.61224",
MGNL0210,2022,ENERO,FRACCIONAMIENTO,Paseo de Las Torres,AVENIDA,Av. De las Torres / Paseo de los Alamos,SI,SI,NO,SI,NO,SI,6,"25.793676, -100.592431",
92,2022,ENERO,Colonia,Joyas del Carrizal 1° sect,Avenida,Joyas del Carrizal,NO,NO,NO,NO,NO,NO,NO Datos,"25.81542, -100.620443",
MGNL0219,2022,ENERO,FRACCIONAMIENTO,Portal de Lincoln,AVENIDA,Av. John F Kennedy / Av. Abraham Lincoln,SI,SI,NO,SI,NO,SI,4,"25.802224, -100.541982",
94,2022,ENERO,Colonia,Joyas del Carrizal 1° sect,Calle,Perla,NO,SI,NO,SI,NO,NO,NO Datos,"25.81588, -100.619358",
MGNL0222,2022,ENERO,FRACCIONAMIENTO,Praderas de Lincoln,AVENIDA,Av. De los Rios / Rio Amazonas,NO,SI,SI,SI,NO,SI,9,"25.808394, -100.579716",
95,2022,ENERO,Colonia,Joyas del Carrizal 1° sect,Calle,Espinela,NO,SI,NO,NO,NO,NO,NO Datos,"25.816606, -100.619078",
MGNL0231,2022,ENERO,FRACCIONAMIENTO,Privadas de Lincoln,CALLE,Guadalajara / Puebla,NO,SI,SI,SI,NO,SI,6,"25.791125, -100.57005",
98,2022,ENERO,Colonia,Las Brisas,Calle,10,NO,SI,NO,NO,NO,NO,NO Datos,"25.831612, -100.590588",
MGNL0233,2022,ENERO,FRACCIONAMIENTO,Privada Oasis de Garcia,CALLE,Oasis de Gobi / Oasis de Turpan,SI,SI,NO,SI,NO,SI,2,"25.813728, -100.616054",
102,2022,ENERO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Estolonia,NO,NO,NO,NO,NO,NO,NO Datos,"25.813456, -100.622287",
MGNL0236,2022,ENERO,FRACCIONAMIENTO,Punta Diamante,CALLE,Malaquita / Perla,NO,SI,SI,SI,NO,NO,0,"25.793676, -100.592431",
104,2022,ENERO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Polonia (izq),NO,SI,NO,SI,NO,NO,NO Datos,"25.813581, -100.623063",
MGNL0238,2022,ENERO,FRACCIONAMIENTO,Real de Capellania,AVENIDA,Av. Ibiza / Sevilla,NO,SI,SI,SI,SI,SI,6,"25.787355, -100.589746",
105,2022,ENERO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Polonia (der),NO,SI,NO,NO,NO,NO,NO Datos,"25.813766, -100.62334",
MGNL0246,2022,ENERO,FRACCIONAMIENTO,Rincon del Fraile,CALLE,Fray Bernandino de Sahagun / Bartolome de las casas,SI,SI,SI,SI,NO,NO,0,"25.804459, -100.575299",
112,2022,ENERO,Colonia,La Cruz,Avenida,General Naranjo,NO,SI,NO,SI,NO,NO,NO Datos,"25.808406, -100.618633",
MGNL0251,2022,ENERO,FRACCIONAMIENTO,Riberas de Capellania,CALLE,San Rafael / 27 de Octubre,NO,SI,SI,NO,NO,SI,4,"25.803971, -100.614584",
117,2022,ENERO,Colonia,Centro de Garcia,Calle,Genaro Gaza Garcia,NO,SI,SI,NO,NO,SI,1,"25.809462, -100.589493",
MGNL0252,2022,ENERO,FRACCIONAMIENTO,ReSIdencial Santa Elena,CALLE,Santa Ines- Santa Cristina / Santa Adela,NO,SI,SI,SI,NO,SI,4,"25.812748, -100.619559",
120,2022,ENERO,Colonia,Villas del Alcali 2° sector,Calle,Ferrita,NO,SI,SI,SI,NO,SI,2,"25.787469, -100.561609",
MGNL0254,2022,ENERO,FRACCIONAMIENTO,Santa Monica,CALLE,Santa Alicia  / Santa Paula,NO,SI,SI,SI,NO,NO,0,"25.813302, -100.625771",
123,2022,ENERO,Colonia,Villas del Alcali 3° sector,Avenida,Villas del Alcali,SI,SI,NO,SI,NO,SI,1,"25.783844, -100.568173",
MGNL0258,2022,ENERO,FRACCIONAMIENTO,SIerra Real,AVENIDA,Av. SIerra Real / SIerra Pinabete,NO,SI,SI,SI,NO,NO,0,"25.775004, -100.589354",
128,2022,ENERO,Colonia,Real de Capellania,Avenida,Capellania,NO,SI,SI,SI,SI,SI,8,"25.78922, -100.587809",
MGNL0261,2022,ENERO,FRACCIONAMIENTO,SIerra Real,CALLE,SIerra del Valle / SIerra Nevada,NO,SI,SI,SI,NO,NO,0,"25.786546, -100.581722",
129,2022,ENERO,Colonia,Real de Capellania,Avenida,Capellania,NO,NO,NO,NO,NO,NO,NO Datos,"25.787623, -100.589502",
MGNL0274,2022,ENERO,FRACCIONAMIENTO,Valle de San Blas 2,AVENIDA,Parque Lineal 2 / Av. Del Hospital,NO,SI,NO,SI,NO,SI,13,"25.803197, -100.56672",
