 Clave_de_zona, Ejercicio, Mes, Concesionario, Numeros_de_camión, Nombres_de_asentamientos, Turno, Dias, Horario_de_inicio, Horario_de_fin, Perimetro_de_zona, Nota
III,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,6,VEINTE DE NOVIEMBRE,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6708003, -100.2263411",
III,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,14,VIVIENDA POPULAR,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6650976, -100.2410961",
III,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,28,ZITOON,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6767881, -100.2425587",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,13,AMPLIACION MEXICO NUEVO,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6858865, -100.2415995",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,24,BOSQUES DEL SOL,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.7062825, -100.1645501",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,7,BUGAMBILIAS DE LA SIERRA,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.644053, -100.1979891",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,11,BUROCARTAS MUNICIPALES,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6585472, -100.2122839",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,20,CAMPESTRE LA SILLA,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6469662, -100.2072251",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,22,DOS DE MAYO ( FOMERREY 20),VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6700929, -100.1946772",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,12,FOMERREY 3,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6609087, -100.2113366",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,20,GARZA MELO,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6484027, -100.2095791",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,29,GUADALUPE VICTORIA,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6676845, -100.2190473",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,15,JARDINES DE ANDA LUCIA,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6526133, -100.1842881",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,21,JARDINES DE XOCHIMILCO,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6529582, -100.1718301",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,13,LA ALIANZA  DE TAXISTAS,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.652954, -100.2046611",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,29,LA COMEDIA,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6725668, -100.2102067",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,23,LAS PALMAS,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.64591, -100.1907081",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,20,LOS DELFINES,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6483787, -100.207778",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,8,LOS INDEPENDIENTES,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6483787, -100.207778",
IV,2021,ENERO - MARZO,VEOLIA RESIDUOS NORTE S.A DE C.V,13,LUIS DONALDO COLOSIO,VESPERTINO,LUNES-MIERCOLES-VIERNES,14:00:00,24:00:00,"25.6388211, -100.2128408",
