"Affected Legal Good ID","Affected Legal Good","Month ID","Month","Value","Value_","Time","date"
1,"Patrimonio",202112,"2021-12",196,196,1641016800000,"Dic-2021"
1,"Patrimonio",202201,"2022-01",140,140,1643695200000,"Ene-2022"
1,"Patrimonio",202202,"2022-02",118,118,1646114400000,"Feb-2022"
1,"Patrimonio",202203,"2022-03",107,107,1648792800000,"Mar-2022"
1,"Patrimonio",202204,"2022-04",127,127,1651381200000,"Abr-2022"
1,"Patrimonio",202205,"2022-05",144,144,1654059600000,"May-2022"
1,"Patrimonio",202206,"2022-06",155,155,1656651600000,"Jun-2022"
1,"Patrimonio",202207,"2022-07",170,170,1659330000000,"Jul-2022"
1,"Patrimonio",202208,"2022-08",189,189,1662008400000,"Ago-2022"
1,"Patrimonio",202209,"2022-09",158,158,1664600400000,"Sep-2022"
1,"Patrimonio",202210,"2022-10",124,124,1667282400000,"Oct-2022"
1,"Patrimonio",202211,"2022-11",168,168,1669874400000,"Nov-2022"
1,"Patrimonio",202212,"2022-12",88,88,1672552800000,"Dic-2022"
2,"Familia",201501,"2015-01",76,76,1422770400000,"Ene-2015"
2,"Familia",201502,"2015-02",90,90,1425189600000,"Feb-2015"
2,"Familia",201503,"2015-03",126,126,1427868000000,"Mar-2015"
2,"Familia",201504,"2015-04",120,120,1430456400000,"Abr-2015"
2,"Familia",201505,"2015-05",113,113,1433134800000,"May-2015"
2,"Familia",201506,"2015-06",128,128,1435726800000,"Jun-2015"
2,"Familia",201507,"2015-07",136,136,1438405200000,"Jul-2015"
2,"Familia",201508,"2015-08",153,153,1441083600000,"Ago-2015"
2,"Familia",201509,"2015-09",152,152,1443675600000,"Sep-2015"
2,"Familia",201510,"2015-10",130,130,1446357600000,"Oct-2015"
2,"Familia",201511,"2015-11",131,131,1448949600000,"Nov-2015"
2,"Familia",201512,"2015-12",116,116,1451628000000,"Dic-2015"
2,"Familia",201601,"2016-01",83,83,1454306400000,"Ene-2016"
2,"Familia",201602,"2016-02",145,145,1456812000000,"Feb-2016"
2,"Familia",201603,"2016-03",159,159,1459490400000,"Mar-2016"
2,"Familia",201604,"2016-04",172,172,1462078800000,"Abr-2016"
2,"Familia",201605,"2016-05",204,204,1464757200000,"May-2016"
2,"Familia",201606,"2016-06",227,227,1467349200000,"Jun-2016"
2,"Familia",201607,"2016-07",186,186,1470027600000,"Jul-2016"
2,"Familia",201608,"2016-08",161,161,1472706000000,"Ago-2016"
2,"Familia",201609,"2016-09",147,147,1475298000000,"Sep-2016"
2,"Familia",201610,"2016-10",161,161,1477980000000,"Oct-2016"
2,"Familia",201611,"2016-11",124,124,1480572000000,"Nov-2016"
2,"Familia",201612,"2016-12",143,143,1483250400000,"Dic-2016"
2,"Familia",201701,"2017-01",148,148,1485928800000,"Ene-2017"
2,"Familia",201702,"2017-02",123,123,1488348000000,"Feb-2017"
2,"Familia",201703,"2017-03",170,170,1491026400000,"Mar-2017"
2,"Familia",201704,"2017-04",189,189,1493614800000,"Abr-2017"
