"Affected Legal Good ID","Affected Legal Good","Month ID","Month","Value","Value_","Time","date"
2,"Familia",201709,"2017-09",41,41,1506834000000,"Sep-2017"
2,"Familia",201710,"2017-10",20,20,1509516000000,"Oct-2017"
2,"Familia",201711,"2017-11",22,22,1512108000000,"Nov-2017"
2,"Familia",201712,"2017-12",9,9,1514786400000,"Dic-2017"
2,"Familia",201801,"2018-01",24,24,1517464800000,"Ene-2018"
2,"Familia",201802,"2018-02",20,20,1519884000000,"Feb-2018"
2,"Familia",201803,"2018-03",30,30,1522562400000,"Mar-2018"
2,"Familia",201804,"2018-04",23,23,1525150800000,"Abr-2018"
2,"Familia",201805,"2018-05",34,34,1527829200000,"May-2018"
2,"Familia",201806,"2018-06",38,38,1530421200000,"Jun-2018"
2,"Familia",201807,"2018-07",43,43,1533099600000,"Jul-2018"
2,"Familia",201808,"2018-08",34,34,1535778000000,"Ago-2018"
2,"Familia",201809,"2018-09",37,37,1538370000000,"Sep-2018"
2,"Familia",201810,"2018-10",25,25,1541052000000,"Oct-2018"
2,"Familia",201811,"2018-11",18,18,1543644000000,"Nov-2018"
2,"Familia",201812,"2018-12",22,22,1546322400000,"Dic-2018"
2,"Familia",201901,"2019-01",19,19,1549000800000,"Ene-2019"
2,"Familia",201902,"2019-02",38,38,1551420000000,"Feb-2019"
2,"Familia",201903,"2019-03",24,24,1554098400000,"Mar-2019"
2,"Familia",201904,"2019-04",36,36,1556686800000,"Abr-2019"
2,"Familia",201905,"2019-05",42,42,1559365200000,"May-2019"
2,"Familia",201906,"2019-06",41,41,1561957200000,"Jun-2019"
2,"Familia",201907,"2019-07",45,45,1564635600000,"Jul-2019"
2,"Familia",201908,"2019-08",31,31,1567314000000,"Ago-2019"
2,"Familia",201909,"2019-09",34,34,1569906000000,"Sep-2019"
2,"Familia",201910,"2019-10",35,35,1572588000000,"Oct-2019"
2,"Familia",201911,"2019-11",31,31,1575180000000,"Nov-2019"
2,"Familia",201912,"2019-12",29,29,1577858400000,"Dic-2019"
2,"Familia",202001,"2020-01",35,35,1580536800000,"Ene-2020"
2,"Familia",202002,"2020-02",30,30,1583042400000,"Feb-2020"
2,"Familia",202003,"2020-03",56,56,1585720800000,"Mar-2020"
2,"Familia",202004,"2020-04",35,35,1588309200000,"Abr-2020"
2,"Familia",202005,"2020-05",39,39,1590987600000,"May-2020"
2,"Familia",202006,"2020-06",44,44,1593579600000,"Jun-2020"
2,"Familia",202007,"2020-07",38,38,1596258000000,"Jul-2020"
2,"Familia",202008,"2020-08",44,44,1598936400000,"Ago-2020"
2,"Familia",202009,"2020-09",57,57,1601528400000,"Sep-2020"
2,"Familia",202010,"2020-10",45,45,1604210400000,"Oct-2020"
2,"Familia",202011,"2020-11",43,43,1606802400000,"Nov-2020"
2,"Familia",202012,"2020-12",39,39,1609480800000,"Dic-2020"
2,"Familia",202101,"2021-01",43,43,1612159200000,"Ene-2021"
2,"Familia",202102,"2021-02",49,49,1614578400000,"Feb-2021"
2,"Familia",202103,"2021-03",57,57,1617256800000,"Mar-2021"
2,"Familia",202104,"2021-04",47,47,1619845200000,"Abr-2021"
2,"Familia",202105,"2021-05",70,70,1622523600000,"May-2021"
2,"Familia",202106,"2021-06",62,62,1625115600000,"Jun-2021"
2,"Familia",202107,"2021-07",58,58,1627794000000,"Jul-2021"
2,"Familia",202108,"2021-08",72,72,1630472400000,"Ago-2021"
2,"Familia",202109,"2021-09",58,58,1633064400000,"Sep-2021"
2,"Familia",202110,"2021-10",48,48,1635746400000,"Oct-2021"
2,"Familia",202111,"2021-11",52,52,1638338400000,"Nov-2021"
2,"Familia",202112,"2021-12",49,49,1641016800000,"Dic-2021"
2,"Familia",202201,"2022-01",33,33,1643695200000,"Ene-2022"
2,"Familia",202202,"2022-02",39,39,1646114400000,"Feb-2022"
2,"Familia",202203,"2022-03",78,78,1648792800000,"Mar-2022"
2,"Familia",202204,"2022-04",63,63,1651381200000,"Abr-2022"
2,"Familia",202205,"2022-05",78,78,1654059600000,"May-2022"
2,"Familia",202206,"2022-06",86,86,1656651600000,"Jun-2022"
2,"Familia",202207,"2022-07",78,78,1659330000000,"Jul-2022"
2,"Familia",202208,"2022-08",72,72,1662008400000,"Ago-2022"
2,"Familia",202209,"2022-09",50,50,1664600400000,"Sep-2022"
2,"Familia",202210,"2022-10",52,52,1667282400000,"Oct-2022"
2,"Familia",202211,"2022-11",41,41,1669874400000,"Nov-2022"
2,"Familia",202212,"2022-12",38,38,1672552800000,"Dic-2022"
3,"Libertad y Seguridad Sexual",201501,"2015-01",0,1,1422770400000,"Ene-2015"
3,"Libertad y Seguridad Sexual",201502,"2015-02",2,2,1425189600000,"Feb-2015"
3,"Libertad y Seguridad Sexual",201503,"2015-03",2,2,1427868000000,"Mar-2015"
3,"Libertad y Seguridad Sexual",201504,"2015-04",1,1,1430456400000,"Abr-2015"
3,"Libertad y Seguridad Sexual",201505,"2015-05",1,1,1433134800000,"May-2015"
3,"Libertad y Seguridad Sexual",201506,"2015-06",0,1,1435726800000,"Jun-2015"
3,"Libertad y Seguridad Sexual",201507,"2015-07",5,5,1438405200000,"Jul-2015"
3,"Libertad y Seguridad Sexual",201508,"2015-08",0,1,1441083600000,"Ago-2015"
3,"Libertad y Seguridad Sexual",201509,"2015-09",5,5,1443675600000,"Sep-2015"
3,"Libertad y Seguridad Sexual",201510,"2015-10",2,2,1446357600000,"Oct-2015"
3,"Libertad y Seguridad Sexual",201511,"2015-11",0,1,1448949600000,"Nov-2015"
3,"Libertad y Seguridad Sexual",201512,"2015-12",0,1,1451628000000,"Dic-2015"
3,"Libertad y Seguridad Sexual",201601,"2016-01",1,1,1454306400000,"Ene-2016"
3,"Libertad y Seguridad Sexual",201602,"2016-02",3,3,1456812000000,"Feb-2016"
3,"Libertad y Seguridad Sexual",201603,"2016-03",5,5,1459490400000,"Mar-2016"
3,"Libertad y Seguridad Sexual",201604,"2016-04",3,3,1462078800000,"Abr-2016"
3,"Libertad y Seguridad Sexual",201605,"2016-05",4,4,1464757200000,"May-2016"
3,"Libertad y Seguridad Sexual",201606,"2016-06",1,1,1467349200000,"Jun-2016"
3,"Libertad y Seguridad Sexual",201607,"2016-07",2,2,1470027600000,"Jul-2016"
3,"Libertad y Seguridad Sexual",201608,"2016-08",6,6,1472706000000,"Ago-2016"
3,"Libertad y Seguridad Sexual",201609,"2016-09",1,1,1475298000000,"Sep-2016"
3,"Libertad y Seguridad Sexual",201610,"2016-10",5,5,1477980000000,"Oct-2016"
3,"Libertad y Seguridad Sexual",201611,"2016-11",3,3,1480572000000,"Nov-2016"
3,"Libertad y Seguridad Sexual",201612,"2016-12",2,2,1483250400000,"Dic-2016"
3,"Libertad y Seguridad Sexual",201701,"2017-01",2,2,1485928800000,"Ene-2017"
3,"Libertad y Seguridad Sexual",201702,"2017-02",1,1,1488348000000,"Feb-2017"
