 Clave_de_zona, Ejercicio, Mes, Concesionario, Numeros_de_camión, Nombres_de_asentamientos, Turno, Dias, Horario_de_inicio, Horario_de_fin, Perimetro_de_zona, Nota
1-1475,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,1-1475,NUEVO RENACIMIENTO,Matutino y Vespertino,LUNES,7:00,18:00,"25.807106, -100.633931",
2-2095,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,2-2095,SANTA LUCIA,Matutino y Vespertino,LUNES,7:00,18:00,"25.821949, -100.63112",
3-1125,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,3-1125,VILLANOVA,Matutino y Vespertino,LUNES,7:00,18:00,"25.820705, -100.617718",
4-1591,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,4-1591,EJIDO ICAMOLE,Matutino y Vespertino,LUNES,7:00,18:00,"25.916751, -100.713557",
4-1591,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,4-1591,CERRITOS,Matutino y Vespertino,LUNES,7:00,18:00,"25.825464, -100.608839",
4-1591,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,4-1591,LOS ENCINOS,Matutino y Vespertino,LUNES,7:00,18:00,"25.82458, -100.589602",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,COLINAS DEL RIO,Matutino y Vespertino,LUNES,7:00,18:00,"25.805292, -100.609108",
7-1353,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,7-1353,AMPLIACION LOS NOGALES 1,Matutino y Vespertino,LUNES,7:00,18:00,"25.802018, -100.600709",
8-1710,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,8-1710,VALLES DEL MIRADOR,Matutino y Vespertino,LUNES,7:00,18:00,"25.795923, -100.605139",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,SAN MARTIN,Matutino y Vespertino,LUNES,7:00,18:00,"25.802098, -100.587697",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,MORELOS,Matutino y Vespertino,LUNES,7:00,18:00,"25.802547, -100.591072",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,BENITO JUAREZ,Matutino y Vespertino,LUNES,7:00,18:00,"25.800804, -100.588368",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,REAL DE VILLAS DE GARCIA,Matutino y Vespertino,LUNES,7:00,18:00,"25.801054, -100.596407",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,NUEVO AMANECER,Matutino y Vespertino,LUNES,7:00,18:00,"25.797974, -100.591811",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,LAS VILLAS,Matutino y Vespertino,LUNES,7:00,18:00,"25.798172, -100.59215",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,PASEO DEL NOGAL,Matutino y Vespertino,LUNES,7:00,18:00,"25.795312, -100.591791",
11-1355,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,11-1355,PASEO DE LAS MINAS,Matutino y Vespertino,LUNES,7:00,18:00,"25.799483, -100.579116",
14-1447,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,14-1447,SIERRA REAL 1ER SECTOR,Matutino y Vespertino,LUNES,7:00,18:00,"25.786174, -100.584008",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,VILLAS DEL ALCALI,Matutino y Vespertino,LUNES,7:00,18:00,"25.783716, -100.572047",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,HEROES DE CAPELLANIA SECTOR VALLE,Matutino y Vespertino,LUNES,7:00,18:00,"25.790569, -100.561072",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,HEROES DE CAPELLANIA SECTOR RIO,Matutino y Vespertino,LUNES,7:00,18:00,"25.791209, -100.554879",
20-1553,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,20-1553,LOS ARCANGELES,Matutino y Vespertino,LUNES,7:00,18:00,"25.804196, -100.63712",
20-1553,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,20-1553,PRIVADAS OASIS,Matutino y Vespertino,LUNES,7:00,18:00,"25.813356, -100.616363",
1-1475,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,1-1475,MISION SAN JUAN,Matutino y Vespertino,MARTES,7:00,18:00,"25.783524, -100.465322",
2-2095,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,2-2095,PARAJE SAN JOSE SECTOR LAS MONTAÑAS,Matutino y Vespertino,MARTES,7:00,18:00,"25.805358, -100.433594",
2-2095,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,2-2095,PARAJE SAN JOSE SECTOR PECES,Matutino y Vespertino,MARTES,7:00,18:00,"25.805472, -100.429059",
3-1125,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,3-1125,VALLE DE LINCON 4 SECTOR,Matutino y Vespertino,MARTES,7:00,18:00,"25.794602, -100.493778",
4-1591,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,4-1591,MITRAS PONIENTE SECTOR TOLEDO,Matutino y Vespertino,MARTES,7:00,18:00,"25.788089, -100.421731",
5-1500,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,5-1500,MITRAS PONIENTE SECTOR LEONES,Matutino y Vespertino,MARTES,7:00,18:00,"25.781102, -100.427138",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,VALLE DE LINCOLN SEC. ELITE SUR,Matutino y Vespertino,MARTES,7:00,18:00,"25.788435, -100.493521",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,SANTA MARIA SECTOR SANTA SUSANA,Matutino y Vespertino,MARTES,7:00,18:00,"25.781071, -100.495082",
7-1353,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,7-1353,SAN BLAS 2 SECTOR,Matutino y Vespertino,MARTES,7:00,18:00,"25.801244, -100.5684",
8-1710,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,8-1710,SAN BLAS 1ER SECTOR,Matutino y Vespertino,MARTES,7:00,18:00,"25.805822, -100.567237",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,VALLE DE LINCOLN SECTOR EL FRAILE 2,Matutino y Vespertino,MARTES,7:00,18:00,"25.80043, -100.47608",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,PARAJE SAN JOSE SECTOR LAS AVES,Matutino y Vespertino,MARTES,7:00,18:00,"25.798246, -100.432799",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,PARAJE SAN JOSE SECTOR LAS MARIPOSAS,Matutino y Vespertino,MARTES,7:00,18:00,"25.80004, -100.437406",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,PARAJE SAN JOSE SECTOR LOS VALLES,Matutino y Vespertino,MARTES,7:00,18:00,"25.805684, -100.43786",
12-1413,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,12-1413,LAS LOMAS SECTOR BOSQUES,Matutino y Vespertino,MARTES,7:00,18:00,"25.769411, -100.428428",
12-1413,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,12-1413,LAS LOMAS SECTOR PRIVADAS DEL FRESNO,Matutino y Vespertino,MARTES,7:00,18:00,"25.766905, -100.42634",
12-1413,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,12-1413,MITRAS PONIENTE SECTOR URDIALES,Matutino y Vespertino,MARTES,7:00,18:00,"25.778508, -100.425862",
13-2085,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,13-2085,VALLE DE LINCOLN SECTOR EL FRAILE 3 PARTE,Matutino y Vespertino,MARTES,7:00,18:00,"25.799504, -100.477238",
14-1447,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,14-1447,MITRAS PONIENTE SECTOR ENSENADA,Matutino y Vespertino,MARTES,7:00,18:00,"25.784396, -100.430359",
14-1447,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,14-1447,MITRAS PONIENTE SECTOR CEDRAL,Matutino y Vespertino,MARTES,7:00,18:00,"25.782685, -100.434308",
14-1447,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,14-1447,MITRAS BICENTENARIO SECTOR LIBERAL,Matutino y Vespertino,MARTES,7:00,18:00,"25.792133, -100.457429",
15-1280,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,15-1280,VALLE DE LINCOLN SECTOR SANTA LUCIA,Matutino y Vespertino,MARTES,7:00,18:00,"25.793459, -100.477614",
15-1280,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,15-1280,VALLE DE LINCOLN 7 SECTOR,Matutino y Vespertino,MARTES,7:00,18:00,"25.796468, -100.485686",
15-1280,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,15-1280,VALLE DE LINCOLN 8 SECTOR,Matutino y Vespertino,MARTES,7:00,18:00,"25.796353, -100.483943",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,CUMBRES PROVENZA PRIVADA TERRA 2DO SECTOR ETAPA 2,Matutino y Vespertino,MARTES,7:00,18:00,"25.76838, -100.458741",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,VERANDA SECTOR OLIMPO,Matutino y Vespertino,MARTES,7:00,18:00,"25.79056, -100.49196",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,VERANDA SECTOR VERSALLES,Matutino y Vespertino,MARTES,7:00,18:00,"25.77944, -100.468336",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,PRIVALIA CUMBRES,Matutino y Vespertino,MARTES,7:00,18:00,"25.766779, -100.460628",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,SANTORAL,Matutino y Vespertino,MARTES,7:00,18:00,"25.759865, -100.460222",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,PORTO CUMBRES,Matutino y Vespertino,MARTES,7:00,18:00,"25.758762, -100.46085",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,LAS LOMAS SECTOR PRIVADAS SANTACRUZ,Matutino y Vespertino,MARTES,7:00,18:00,"25.75957, -100.429646",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,CUMBRES ELITE PREMIER PRIVADA PIRINEOS,Matutino y Vespertino,MARTES,7:00,18:00,"25.743102, -100.436996",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,CUMBRES SAN PATRICIO SECTOR SANTA,Matutino y Vespertino,MARTES,7:00,18:00,"25.76006, -100.433917",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,CUMBRES SAN PATRICIO SECTOR SANTA ANGELA,Matutino y Vespertino,MARTES,7:00,18:00,"25.760976, -100.435092",
19-1693,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,19-1693,PASEO DE LINCOLN,Matutino y Vespertino,MARTES,7:00,18:00,"25.808438, -100.562727",
1-1475,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,1-1475,SANTA SOFIA,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.812326, -100.634831",
2-2095,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,2-2095,REAL DE SAN FELIPE,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.814068, -100.635674",
2-2095,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,2-2095,LA JOYA DEL CARRIZAL 1 SECTOR,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.813505, -100.620254",
4-1591,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,4-1591,EJIDO ICAMOLE,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.916751, -100.713557",
4-1591,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,4-1591,EJIDO LOS ELOTES,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.925665, -100.667365",
4-1591,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,4-1591,LOS ENCINOS,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.82458, -100.589602",
5-1500,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,5-1500,PASEO DE CAPELLANIA,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.797328, -100.613397",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,COLINAS DEL RIO,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.805292, -100.609108",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,MARTIN GONZALEZ,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.807666, -100.609231",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,AMPLIACION LOS NOGALES 2,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.799696, -100.602598",
8-1710,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,8-1710,NOGALES,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.795923, -100.605139",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,CEDRAL,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.799744, -100.597991",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,NUEVO AMANECER,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.797974, -100.591811",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,VILLAS DE LOS NOGALES,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.795492, -100.595246",
12-1413,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,12-1413,LAS ARBOLEDAS,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.790637, -100.58741",
14-1447,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,14-1447,SIERRA REAL 3ER SECTOR,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.777739, -100.587912",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,HEROES DE CAPELLANIA SECTOR VALLE,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.790569, -100.561072",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,HEROES DE CAPELLANIA SECTOR VILLA,Matutino y Vespertino,MIERCOLES,7:00,18:00,"25.790529, -100.556878",
2-2095,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,2-2095,VALLE DE LAS GRUTAS 1ER SECTOR,Matutino y Vespertino,JUEVES,7:00,18:00,"25.79608, -100.431506",
2-2095,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,2-2095,PARAJE SAN JOSE SECTOR LOS RIOS,Matutino y Vespertino,JUEVES,7:00,18:00,"25.79979, -100.430172",
3-1125,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,3-1125,VALLE DE LINCOLN SECTOR ELITE NORTE,Matutino y Vespertino,JUEVES,7:00,18:00,"25.789589, -100.493714",
3-1125,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,3-1125,VALLE DE LINCOLN 9 SECTOR,Matutino y Vespertino,JUEVES,7:00,18:00,"25.798363, -100.480425",
3-1125,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,3-1125,VALLE DE LINCOLN 6 SECTOR,Matutino y Vespertino,JUEVES,7:00,18:00,"25.795531, -100.488594",
5-1500,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,5-1500,MITRAS PONIENTE SECTOR LEONES,Matutino y Vespertino,JUEVES,7:00,18:00,"25.781102, -100.427138",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,SANTA MARIA 1ER SECTOR,Matutino y Vespertino,JUEVES,7:00,18:00,"25.781166, -100.485888",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,SANTA MARIA 2 SECTOR,Matutino y Vespertino,JUEVES,7:00,18:00,"25.779677, -100.485748",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,SANTA MARIA SECTOR SANTA LUCIA,Matutino y Vespertino,JUEVES,7:00,18:00,"25.780436, -100.489784",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,SANTA MARIA SECTOR SANTA IRENE,Matutino y Vespertino,JUEVES,7:00,18:00,"25.781956, -100.488279",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,SANTA MARIA SECTOR SANTA VERONICA,Matutino y Vespertino,JUEVES,7:00,18:00,"25.779114, -100.495834",
7-1353,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,7-1353,PRADERAS DE LINCOLN,Matutino y Vespertino,JUEVES,7:00,18:00,"25.808745, -100.579298",
8-1710,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,8-1710,PRIVADAS DE LINCON,Matutino y Vespertino,JUEVES,7:00,18:00,"25.803873, -100.560765",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,VALLE DE LINCOLN SECTOR EL FRAILE 2,Matutino y Vespertino,JUEVES,7:00,18:00,"25.80043, -100.47608",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,VALLE DE LINCOLN 4 ETAPA,Matutino y Vespertino,JUEVES,7:00,18:00,"25.794602, -100.493778",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,VALLE DE LINCOLN 3 ETAPA,Matutino y Vespertino,JUEVES,7:00,18:00,"25.792712, -100.49175",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,PARAJE SAN JOSE SECTOR LAS MARIPOSAS,Matutino y Vespertino,JUEVES,7:00,18:00,"25.80004, -100.437406",
10-1600,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,10-1600,PARAJE SAN JOSE SECTOR LOS BOSQUES,Matutino y Vespertino,JUEVES,7:00,18:00,"25.799017, -100.440106",
12-1413,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,12-1413,LAS LOMAS SECTOR PRIVADAS DEL SUR,Matutino y Vespertino,JUEVES,7:00,18:00,"25.763017, -100.428382",
12-1413,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,12-1413,LAS LOMAS SECTOR PALMEIRAS,Matutino y Vespertino,JUEVES,7:00,18:00,"25.766068, -100.426808",
12-1413,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,12-1413,VILLAS DEL PONIENTE,Matutino y Vespertino,JUEVES,7:00,18:00,"25.774225, -100.426082",
12-1413,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,12-1413,MITRAS PONIENTE SECTOR GUADALCAZAR,Matutino y Vespertino,JUEVES,7:00,18:00,"25.776278, -100.427548",
13-2085,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,13-2085,VALLE DE LINCOLN SECTOR SAN AGUSTIN,Matutino y Vespertino,JUEVES,7:00,18:00,"25.801065, -100.461367",
13-2085,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,13-2085,VALLE DE LINCOLN SECTOR EL FRAILE 3 PARTE,Matutino y Vespertino,JUEVES,7:00,18:00,"25.799504, -100.477238",
14-1447,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,14-1447,MITRAS PONIENTE SECTOR CEDRAL,Matutino y Vespertino,JUEVES,7:00,18:00,"25.782685, -100.434308",
14-1447,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,14-1447,MITRAS PONIENTE SECTOR AJUSCO,Matutino y Vespertino,JUEVES,7:00,18:00,"25.781265, -100.437645",
14-1447,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,14-1447,MITRAS BICENTENARIO SECTOR INSURGENTE,Matutino y Vespertino,JUEVES,7:00,18:00,"25.783944, -100.45815",
15-1280,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,15-1280,VALLE DE LINCOLN 8 SECTOR,Matutino y Vespertino,JUEVES,7:00,18:00,"25.796353, -100.483943",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,CUMBRES PROVENZA PRIVADA TERRA 2DO SECTOR ETAPA 2,Matutino y Vespertino,JUEVES,7:00,18:00,"25.76838, -100.458741",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,VERANDA SECTOR ALCAZAR,Matutino y Vespertino,JUEVES,7:00,18:00,"25.777678, -100.468632",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,CUMBRES PROVENZA SECTOR VENTO,Matutino y Vespertino,JUEVES,7:00,18:00,"25.769149, -100.464849",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,PORTO CUMBRES,Matutino y Vespertino,JUEVES,7:00,18:00,"25.758762, -100.46085",
16-1178,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,16-1178,CUMBRES VERNAZZA,Matutino y Vespertino,JUEVES,7:00,18:00,"25.769043, -100.469352",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,LAS LOMAS SECTOR PRIVADAS LOS ENCINOS,Matutino y Vespertino,JUEVES,7:00,18:00,"25.761878, -100.429131",
18-2094,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,18-2094,VALLE DE CUMBRES PRIVADA DANE,Matutino y Vespertino,JUEVES,7:00,18:00,"25.760638, -100.436665",
2-2095,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,2-2095,REAL DE SAN FELIPE,Matutino y Vespertino,VIERNES,7:00,18:00,"25.814068, -100.635674",
2-2095,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,2-2095,VILLA AZUL,Matutino y Vespertino,VIERNES,7:00,18:00,"25.821594, -100.615561",
3-1125,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,3-1125,JOSE PAEZ,Matutino y Vespertino,VIERNES,7:00,18:00,"25.810666, -100.623132",
4-1591,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,4-1591,LOS ENCINOS,Matutino y Vespertino,VIERNES,7:00,18:00,"25.82458, -100.589602",
4-1591,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,4-1591,LAS ALAMEDAS,Matutino y Vespertino,VIERNES,7:00,18:00,"25.824368, -100.583879",
5-1500,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,5-1500,PASEO DE CAPELLANIA,Matutino y Vespertino,VIERNES,7:00,18:00,"25.797328, -100.613397",
5-1500,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,5-1500,AVANCE POPULAR,Matutino y Vespertino,VIERNES,7:00,18:00,"25.806768, -100.614445",
5-1500,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,5-1500,TORRES DE GUADALUPE,Matutino y Vespertino,VIERNES,7:00,18:00,"25.806467, -100.622933",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,COLINAS DEL RIO,Matutino y Vespertino,VIERNES,7:00,18:00,"25.805292, -100.609108",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,ALFONSO MARTINEZ DOMINGUEZ,Matutino y Vespertino,VIERNES,7:00,18:00,"25.806997, -100.606195",
6-1422,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,6-1422,AMPLIACION LOS NOGALES 2,Matutino y Vespertino,VIERNES,7:00,18:00,"25.799696, -100.602598",
7-1353,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,7-1353,FRAY ANTONIO DE SOBREVILLA,Matutino y Vespertino,VIERNES,7:00,18:00,"25.796344, -100.59791",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,SAN MARTIN,Matutino y Vespertino,VIERNES,7:00,18:00,"25.802098, -100.587697",
9-1455,2021,ENERO,PROMOTORA AMBIENTAL DE LA LAGUNA S.A. DE C.V.,9-1455,EMILIANO ZAPATA,Matutino y Vespertino,VIERNES,7:00,18:00,"25.799631, -100.589063",
