 Clave_de_zona, Ejercicio, Mes, Concesionario, Numeros_de_camión, Nombres_de_asentamientos, Turno, Dias, Horario_de_inicio, Horario_de_fin, Perimetro_de_zona, Nota
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 1,Matutino,Miercoles Y Viernes,06:00:00,06:30:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z1,2021,Enero - Marzo,Red Recolector,Ctsn-25,El Mirador Fome 129,Matutino,Lunes,06:30:00,14:00:00,"25.761251, -100.32405",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 2,Matutino,Lunes,06:40:00,07:25:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 1,Matutino,Lunes,06:00:00,09:00:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 4,Matutino,Lunes,08:00:00,08:40:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 2,Matutino,Miercoles Y Viernes,06:30:00,07:10:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 5,Matutino,Lunes,08:40:00,09:30:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 3,Matutino,Lunes,07:25:00,08:00:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Colinas De Anahuac,Matutino,Lunes,09:00:00,09:30:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 3,Matutino,Miercoles Y Viernes,07:10:00,07:40:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Reserva De Anahuac,Matutino,Lunes,09:30:00,10:00:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Las Misiones,Matutino,Lunes,11:00:00,11:30:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Reserva De Anahuac,Matutino,Miercoles Y Viernes,09:15:00,09:30:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Privada Casa Bella,Matutino,Miercoles Y Viernes,11:00:00,11:10:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Hacienda De Anahuac,Matutino,Miercoles Y Viernes,11:00:00,11:30:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Estacion Ramon Treviño,Matutino,Miercoles Y Viernes,11:30:00,12:00:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Nuevo Periferico 1,Matutino,Lunes,08:00:00,08:45:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Nuevo Periferico 1,Matutino,Miercoles Y Viernes,08:00:00,08:30:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Nuevo Periferico 2,Matutino,Lunes,08:45:00,09:20:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Nuevo Periferico 3,Matutino,Miercoles Y Viernes,09:00:00,09:30:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Periferico Norte,Matutino,Miercoles Y Viernes,08:50:00,09:10:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Rincon De Anahuac,Matutino,Miercoles Y Viernes,06:50:00,07:40:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Villas De Anahuac 1,Matutino,Lunes,06:30:00,07:00:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Villas De Anahuac 1,Matutino,Miercoles Y Viernes,06:30:00,07:00:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Villas De Anahuac 2,Matutino,Lunes,06:30:00,07:00:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z4,2021,Enero - Marzo,Red Recolector,Ctsn-13,Casa Bella 3,Matutino,Miercoles Y Viernes,12:30:00,13:30:00,"25.76263, -100.294344",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Villas De Anahuac 2,Matutino,Miercoles Y Viernes,06:30:00,07:00:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Cerradas Del Roble,Matutino,Miercoles Y Viernes,06:00:00,08:00:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z4,2021,Enero - Marzo,Red Recolector,Ctsn-13,Cabecera Municipal,Matutino,Lunes,06:30:00,14:00:00,"25.76263, -100.294344",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Getsemani,Matutino,Lunes,12:00:00,12:30:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z4,2021,Enero - Marzo,Red Recolector,Ctsn-13,Casa Bella 1,Matutino,Miercoles Y Viernes,10:30:00,11:30:00,"25.76263, -100.294344",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Getsemani,Matutino,Miercoles Y Viernes,11:00:00,11:30:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z4,2021,Enero - Marzo,Red Recolector,Ctsn-13,Fracc Villarreal 2,Matutino,Miercoles Y Viernes,08:30:00,09:00:00,"25.76263, -100.294344",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Iturbide 1,Matutino,Lunes,06:30:00,07:30:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Tabachines,Matutino,Miercoles Y Viernes,08:30:00,09:00:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Iturbide 2,Matutino,Lunes,07:30:00,08:30:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Villa Azul 2,Matutino,Lunes,11:00:00,11:30:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Iturbide 3,Matutino,Lunes,08:30:00,09:30:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Lomas Del Roble 2,Matutino,Lunes,08:00:00,09:00:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Las Villas,Matutino,Miercoles Y Viernes,11:30:00,12:30:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z1,2021,Enero - Marzo,Red Recolector,Ctsn-25,El Mirador Fome 129,Matutino,Miercoles Y Viernes,06:30:00,12:30:00,"25.761251, -100.32405",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Residencial Anahuac 1,Matutino,Lunes,10:30:00,11:00:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Tabachines,Matutino,Lunes,08:40:00,09:15:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 4,Matutino,Miercoles Y Viernes,07:40:00,08:20:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Residencial Anahuac 2,Matutino,Miercoles Y Viernes,10:30:00,10:50:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Villa Azul 1,Matutino,Lunes,10:30:00,11:00:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Balcones De Anahuac 5,Matutino,Miercoles Y Viernes,08:20:00,09:00:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Residencial Anahuac 3,Matutino,Lunes,11:20:00,11:50:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z5,2021,Enero - Marzo,Red Recolector,Ctsn-17,Villa Azul 1,Matutino,Miercoles Y Viernes,09:30:00,10:00:00,"25.755591, -100.302253",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Colinas De Anahuac,Matutino,Miercoles Y Viernes,09:00:00,09:15:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Residencial Anahuac 3,Matutino,Miercoles Y Viernes,10:50:00,11:20:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Lomas Del Roble,Matutino,Miercoles Y Viernes,06:30:00,07:30:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Las Misiones,Matutino,Miercoles Y Viernes,10:00:00,10:40:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Residencial Anahuac 4,Matutino,Lunes,11:50:00,12:10:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Lomas Del Roble 2,Matutino,Miercoles Y Viernes,07:30:00,09:00:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z2,2021,Enero - Marzo,Red Recolector,Ctsn-22,Privada Casa Bella,Matutino,Lunes,12:00:00,12:20:00,"25.761272, -100.315275",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Residencial Anahuac 4,Matutino,Miercoles Y Viernes,11:20:00,11:40:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Res Anahuac Zona Norte,Matutino,Miercoles Y Viernes,11:00:00,13:00:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Estacion Ramon Treviño,Matutino,Lunes,12:30:00,13:30:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Residencial Anahuac 5,Matutino,Miercoles Y Viernes,11:40:00,12:15:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Valle De Anahuac,Matutino,Lunes,12:40:00,14:00:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Hacienda De Anahuac,Matutino,Lunes,12:00:00,12:30:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z7,2021,Enero - Marzo,Red Recolector,Ctsn-11,Valle De Anahuac,Matutino,Miercoles Y Viernes,12:00:00,14:00:00,"25.741144, -100.316474",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z8,2021,Enero - Marzo,Red Recolector,Ctsn-20,Roble Norte,Matutino,Lunes,11:00:00,12:00:00,"25.746666, -100.30536",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Nuevo Periferico 2,Matutino,Miercoles Y Viernes,08:30:00,09:00:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z8,2021,Enero - Marzo,Red Recolector,Ctsn-20,Roble Norte,Matutino,Miercoles Y Viernes,06:00:00,09:00:00,"25.746666, -100.30536",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z8,2021,Enero - Marzo,Red Recolector,Ctsn-20,Villa Universidad,Matutino,Lunes,06:00:00,09:00:00,"25.746666, -100.30536",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Nuevo Periferico 3,Matutino,Lunes,10:00:00,10:50:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z8,2021,Enero - Marzo,Red Recolector,Ctsn-20,Roble Norte,Matutino,Miercoles Y Viernes,10:30:00,11:00:00,"25.746666, -100.30536",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z9,2021,Enero - Marzo,Red Recolector,Ctsn-01,Anahuac,Matutino,Miercoles Y Viernes,06:00:00,10:00:00,"25.737044, -100.310364",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Nuevo Periferico 4,Matutino,Lunes,10:50:00,11:30:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z9,2021,Enero - Marzo,Red Recolector,Ctsn-01,Anahuac,Matutino,Lunes,10:35:00,13:40:00,"25.737044, -100.310364",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z11,2021,Enero - Marzo,Red Recolector,Ctsn-06,Cabecera Municipal,Matutino,Lunes,06:30:00,14:00:00,"25.747314, -100.287056",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Nuevo Periferico 4,Matutino,Miercoles Y Viernes,09:30:00,10:00:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z9,2021,Enero - Marzo,Red Recolector,Ctsn-01,Anahuac,Matutino,Lunes,06:00:00,10:00:00,"25.737044, -100.310364",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z11,2021,Enero - Marzo,Red Recolector,Ctsn-06,Las Puentes 2,Matutino,Lunes,08:00:00,09:00:00,"25.747314, -100.287056",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Periferico Norte,Matutino,Lunes,09:00:00,09:20:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z10,2021,Enero - Marzo,Red Recolector,Ctsn-26,Chapultepec,Matutino,Miercoles Y Viernes,07:50:00,12:00:00,"25.742866, -100.297962",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z11,2021,Enero - Marzo,Red Recolector,Ctsn-06,Valle De Las Puentes,Matutino,Miercoles Y Viernes,10:20:00,11:00:00,"25.747314, -100.287056",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z3,2021,Enero - Marzo,Red Recolector,Ctsn-07,Rincon De Anahuac,Matutino,Lunes,07:00:00,08:00:00,"25.751093, -100.311793",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z10,2021,Enero - Marzo,Red Recolector,Ctsn-26,Royal Chapultepec,Matutino,Lunes,11:00:00,13:00:00,"25.742866, -100.297962",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z12,2021,Enero - Marzo,Red Recolector,Ctsn-09,Residencial Las Palmas 3,Matutino,Lunes,12:20:00,13:00:00,"25.742367, -100.288607",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z4,2021,Enero - Marzo,Red Recolector,Ctsn-13,Cabecera Municipal,Matutino,Miercoles Y Viernes,06:30:00,13:00:00,"25.76263, -100.294344",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z11,2021,Enero - Marzo,Red Recolector,Ctsn-06,Cabecera Municipal,Matutino,Miercoles Y Viernes,06:30:00,07:30:00,"25.747314, -100.287056",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z12,2021,Enero - Marzo,Red Recolector,Ctsn-09,Riberas Las Puentes 1,Matutino,Lunes,11:30:00,12:00:00,"25.742367, -100.288607",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z4,2021,Enero - Marzo,Red Recolector,Ctsn-13,Casa Bella 1,Matutino,Lunes,11:00:00,12:00:00,"25.76263, -100.294344",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z11,2021,Enero - Marzo,Red Recolector,Ctsn-06,Las Puentes 1,Matutino,Lunes,07:30:00,08:30:00,"25.747314, -100.287056",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z12,2021,Enero - Marzo,Red Recolector,Ctsn-09,Riberas Las Puentes 2,Matutino,Lunes,11:30:00,12:00:00,"25.742367, -100.288607",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z4,2021,Enero - Marzo,Red Recolector,Ctsn-13,Casa Bella 3,Matutino,Lunes,13:00:00,14:00:00,"25.76263, -100.294344",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z12,2021,Enero - Marzo,Red Recolector,Ctsn-09,Residencial Las Palmas 1,Matutino,Lunes,11:00:00,13:00:00,"25.742367, -100.288607",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z12,2021,Enero - Marzo,Red Recolector,Ctsn-09,Riberas Las Puentes 2,Matutino,Miercoles Y Viernes,11:30:00,12:00:00,"25.742367, -100.288607",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z4,2021,Enero - Marzo,Red Recolector,Ctsn-13,Fracc Villarreal 1,Matutino,Lunes,08:30:00,11:00:00,"25.76263, -100.294344",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z12,2021,Enero - Marzo,Red Recolector,Ctsn-09,Residencial Las Palmas 2,Matutino,Lunes,11:30:00,12:20:00,"25.742367, -100.288607",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
Z13,2021,Enero - Marzo,Red Recolector,Ctsn-21,Arboledas De San Jorge,Matutino,Lunes,07:30:00,08:10:00,"25.736974, -100.292709",Las iniciales Ctsn  tienen por significado  Carga Trasera San Nicolas seguido por  el numero economico de la unidad . Cualquier reporte comunicarse al 8181581290
