 Clave_de_zona, Ejercicio, Mes, Concesionario, Numeros_de_camión, Nombres_de_asentamientos, Turno, Dias, Horario_de_inicio, Horario_de_fin, Perimetro_de_zona, Nota
5,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Miguel Hidalgo,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6692394, -100.4272859","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
6,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",El Paraiso,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6594037, -100.4439471","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
7,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",El Aguacatal,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6604323, -100.4420181","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
8,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Ventanas A La Huasteca,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.656892, -100.4543367","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
11,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",29 De Julio,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6719114, -100.4593266","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
12,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Fracc. Industrial El Lechugal,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6697856, -100.4480909","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
14,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Rincon De La Huasteca,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6382434, -100.4768489","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
17,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Valle De Santa Cruz,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6728086, -100.4708249","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
18,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Efimec,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6693112, -100.4310204","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
19,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Infonavit Huasteca III,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6593668, -100.458928","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
22,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Las Sierras,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6683953, -100.4548174","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
23,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Parques De La Fama,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6701289, -100.4335466","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
24,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Privada 10 De Mayo,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6743235, -100.4689914","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
26,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",San Gregorio,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6669513, -100.4583501","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
28,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Santa Catalina,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6636629, -100.457512","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
29,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Santa Julia,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6660918, -100.4555434","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
32,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Huasteca Del Valle,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6685681, -100.4360631","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
39,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Almena,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6556864, -100.4283783","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
1,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",El Molino 1º Sector,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6832029, -100.4655222","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
43,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Cabecera Municipal,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6755762, -100.4713197","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
4,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Idelfonso Vazquez,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6609505, -100.4350074","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
45,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Jardines De La Fama,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6678751, -100.4387824","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
5,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Miguel Hidalgo,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6692394, -100.4272859","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
48,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",La Española,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6666384, -100.4335793","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
8,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Ventanas A La Huasteca,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.656892, -100.4543367","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
50,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",La Fortaleza,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6596892, -100.4377991","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
13,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Nueva Fortaleza,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6619923, -100.4380791","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
53,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",La Barrica,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6632942, -100.4258773","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
21,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",La Aurora,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6729585, -100.4558001","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
58,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Treviño,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6706022, -100.4363592","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
23,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Parques De La Fama,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6701289, -100.4335466","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
62,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Privadas Sierra Madre,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6616869, -100.4577553","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
25,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Protexa,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6654132, -100.4403549","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
64,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Las Fincas,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6535418, -100.4372697","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
27,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",San Isidro,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6618783, -100.4358388","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
65,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Bosques Del Poniente,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6780877, -100.4550136","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
30,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",27 De Mayo,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6649451, -100.456907","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
71,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",La Ermita,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6971166, -100.4362943","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
34,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Villas De La Huasteca,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6640627, -100.4607978","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
72,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Lomas De La Fama,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6900172, -100.423513","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
35,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Privadas La Huasteca,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6557256, -100.4536768","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
80,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",San Humberto,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6854531, -100.4353857","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
2,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Privada 5 De Mayo,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6787404, -100.4663074","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
40,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Parque Industrial La Concordia,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6986435, -100.4810901","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
81,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Santa Magdalena,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6777943, -100.4330854","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
9,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Valle De La Sierra,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6683234, -100.4401358","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
47,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",La Banda,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6555408, -100.4495642","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
82,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Trabajadores 1º Sector,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.679819, -100.4251907","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
12,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Fracc. Industrial El Lechugal,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6697856, -100.4480909","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
49,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",La Fama,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6702658, -100.4299725","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
83,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Altica,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6947618, -100.4344098","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
15,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Campania,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6669011, -100.4376984","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
58,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Treviño,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6706022, -100.4363592","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
84,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Arboledas De Las Mitras (Carlos Salinas),Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6894988, -100.4200955","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
17,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Valle De Santa Cruz,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6728086, -100.4708249","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
60,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Los Cenizos,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6533937, -100.4495207","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
87,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Eugenio Canavati,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6897305, -100.4287502","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
18,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Efimec,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6693112, -100.4310204","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
61,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Pedregal De La Huasteca,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.659347, -100.4636321","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
88,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Fama I   ( Indeco),Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6838701, -100.4284047","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
19,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Infonavit Huasteca III,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6593668, -100.458928","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
62,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Privadas Sierra Madre,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6616869, -100.4577553","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
90,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Fama III,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.686817, -100.4236546","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
26,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",San Gregorio,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6669513, -100.4583501","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
66,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Balcones De San Humberto,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6866137, -100.4348991","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
95,2021,Enero-Marzo,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Villa Los Portales,Vespertino,"Lunes, Miercoles, Viernes",14:00:00,22:00:00,"25.6835405, -100.4443758","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
29,2021,Abril-Junio,Red Recolector,"CTS-01,                        CTS-02,                        CTS-03,                        CTS-04,                        CTS-05,                        CTS-06,                        CTS-07                          CTS-08                           CTS-09                           CTS-10                           CTS-11                           CTS-12",Santa Julia,Matutino,"Lunes, Miercoles, Viernes",06:00:00,14:00:00,"25.6660918, -100.4555434","Los números de camion no tienen una ruta en especifico, se rotan los camiones para recorrido por las colonias."
